주문시간,주문ID,매장코드,상호지점명,태블릿 번호,주문키,주문 유형,장바구니,주문 장바구니 전체 금액,마지막 포스 응답 시간,에러메시지,ip,최종 포스 연동 여부,밴사,포스 응답 소요 시간
2026-05-09 23:34:03,ORDER-162513,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-806505,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-09 23:34:04,,IP-020538,성공,,1
2026-05-09 23:34:59,ORDER-872880,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-822569,후결제,"[처음처럼 (00230) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",14000,2026-05-09 23:34:59,,IP-020538,성공,,0
2026-05-09 23:36:46,ORDER-141695,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-234818,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-09 23:36:46,,IP-020538,성공,,0
2026-05-09 23:44:10,ORDER-872880,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-097539,후결제,[펩시 캔 355ml (00234) (1개) (2000원)],2000,2026-05-09 23:44:10,,IP-020538,성공,,0
2026-05-09 23:52:48,ORDER-339975,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-179872,후결제,"[칠성사이다 캔 355ml (00235) (1개) (2000원)], [진로이즈백 (00231) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (1개) (9000원)]",33000,2026-05-09 23:52:49,,IP-020538,성공,,1
2026-05-09 23:54:03,ORDER-872880,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-844633,후결제,[깡새우 (A0033) (1개) (6500원)],6500,2026-05-09 23:54:03,,IP-020538,성공,,0
2026-05-10 00:13:27,ORDER-339975,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-110930,후결제,[진로이즈백 (00231) (1개) (5000원)],5000,2026-05-10 00:13:28,,IP-020538,성공,,1
2026-05-10 00:17:29,ORDER-872880,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-697632,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-05-10 00:17:29,,IP-020538,성공,,0
2026-05-10 00:18:45,ORDER-886287,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-388657,후결제,"[칠성사이다 캔 355ml (00235) (1개) (2000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)], [우동(중간맛) (A0018) (1개) (9000원)], [깡탕세트 (A0031) (1개) (19000원)]",40000,2026-05-10 00:18:45,,IP-020538,성공,,0
2026-05-10 00:26:45,ORDER-951877,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-012223,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 00:26:46,,IP-020538,성공,,1
2026-05-10 00:39:00,ORDER-584666,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-025120,후결제,"[튀김만두 (A0037) (1개) (8500원)], [환타파인(캔) (00239) (1개) (2000원)], [펩시 캔 355ml (00234) (1개) (2000원)], [새로 (00256) (1개) (5000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",28500,2026-05-10 00:39:01,,IP-020538,성공,,1
2026-05-10 00:42:42,ORDER-951877,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-329814,후결제,[물 (00396) (1개) (0원)],0,2026-05-10 00:42:42,,IP-020538,성공,,0
2026-05-10 00:48:44,ORDER-525350,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-097275,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)]",22000,2026-05-10 00:48:44,,IP-020538,성공,,0
2026-05-10 00:59:12,ORDER-525350,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-380180,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 00:59:12,,IP-020538,성공,,0
2026-05-10 01:03:27,ORDER-208139,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-202527,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡토마토 (A0034) (1개) (6500원)], [우동(중간맛) (A0018) (1개) (9000원)]",20500,2026-05-10 01:03:27,,IP-020538,성공,,0
2026-05-10 01:09:06,ORDER-525350,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-514849,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 01:09:06,,IP-020538,성공,,0
2026-05-10 01:57:23,ORDER-454026,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-780456,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)]",23500,2026-05-10 01:57:23,,IP-020538,성공,,0
2026-05-10 02:11:12,ORDER-034794,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-277615,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡강정 (A0032) (1개) (16000원)]",21000,2026-05-10 02:11:13,,IP-020538,성공,,1
2026-05-10 02:18:31,ORDER-454026,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-411647,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 02:18:31,,IP-020538,성공,,0
2026-05-10 02:25:15,ORDER-034794,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-818184,후결제,[우동곱빼기(중간맛) (A0045) (1개) (10000원)],10000,2026-05-10 02:25:15,,IP-020538,성공,,0
2026-05-10 02:27:14,ORDER-034794,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-831733,후결제,[우동곱빼기(순한맛) (A0040) (1개) (10000원)],10000,2026-05-10 02:27:14,,IP-020538,성공,,0
2026-05-10 02:34:21,ORDER-509614,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-358898,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [김치만두 (A0036) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",24000,2026-05-10 02:34:22,,IP-020538,성공,,1
2026-05-10 02:36:15,ORDER-434186,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-070046,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",14000,2026-05-10 02:36:15,,IP-020538,성공,,0
2026-05-10 02:39:38,ORDER-391693,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-725097,후결제,"[튀김만두 (A0037) (1개) (8500원)], [우동(순한맛) (A0013) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",39500,2026-05-10 02:39:38,,IP-020538,성공,,0
2026-05-10 02:45:17,ORDER-034794,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-706903,후결제,"[깡새우 (A0033) (1개) (6500원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",16500,2026-05-10 02:45:17,,IP-020538,성공,,0
2026-05-10 02:45:57,ORDER-034794,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-583048,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 02:45:58,,IP-020538,성공,,1
2026-05-10 02:51:01,ORDER-665275,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-192442,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡토마토 (A0034) (1개) (6500원)]",11500,2026-05-10 02:51:01,,IP-020538,성공,,0
2026-05-10 02:58:44,ORDER-665275,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-753052,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",14000,2026-05-10 02:58:44,,IP-020538,성공,,0
2026-05-10 02:59:39,ORDER-665275,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-439738,후결제,[깡새우 (A0033) (1개) (6500원)],6500,2026-05-10 02:59:40,,IP-020538,성공,,1
2026-05-10 03:04:51,ORDER-610591,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-420957,후결제,"[우동(매운맛) (A0023) (1개) (9000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",14000,2026-05-10 03:04:52,,IP-020538,성공,,1
2026-05-10 03:10:55,ORDER-034794,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-595899,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 03:10:55,,IP-020538,성공,,0
2026-05-10 03:40:23,ORDER-391693,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-815763,후결제,[어묵우동(중간맛) (A0019) (1개) (10000원)],10000,2026-05-10 03:40:23,,IP-020538,성공,,0
2026-05-10 03:51:33,ORDER-662607,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-875692,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [파인샤베트 (A0039) (1개) (8500원)], [우동(순한맛) (A0013) (1개) (9000원)]",39500,2026-05-10 03:51:33,,IP-020538,성공,,0
2026-05-10 03:54:23,ORDER-558776,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-458832,후결제,"[김치만두 (A0036) (1개) (8000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",29000,2026-05-10 03:54:23,,IP-020538,성공,,0
2026-05-10 04:09:02,ORDER-259574,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-351029,후결제,"[고기만두 (A0035) (1개) (8000원)], [우동(매운맛) (A0023) (1개) (9000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",27000,2026-05-10 04:09:02,,IP-020538,성공,,0
2026-05-10 04:16:13,ORDER-171693,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-058428,후결제,"[칠성사이다 캔 355ml (00235) (2개) (2000원)], [켈리 (00238) (1개) (5000원)], [새로 (00256) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [어묵우동곱빼기(매운맛) (A0051) (1개) (11000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",53000,2026-05-10 04:16:14,,IP-020538,성공,,1
2026-05-10 04:41:50,ORDER-662607,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-800403,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-10 04:41:50,,IP-020538,성공,,0
2026-05-10 04:55:37,ORDER-171693,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-488333,후결제,[켈리 (00238) (1개) (5000원)],5000,2026-05-10 04:55:38,,IP-020538,성공,,1
2026-05-10 19:30:14,ORDER-197348,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-045028,후결제,"[탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (2개) (9000원)]",35000,2026-05-10 19:30:14,,IP-020538,성공,,0
2026-05-10 19:40:55,ORDER-927253,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-818371,후결제,"[진로이즈백 (00231) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)], [어묵우동(중간맛) (A0019) (2개) (10000원)]",44500,2026-05-10 19:40:55,,IP-020538,성공,,0
2026-05-10 19:46:45,ORDER-197348,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-058931,후결제,[우동(순한맛) (A0013) (1개) (9000원)],9000,2026-05-10 19:46:46,,IP-020538,성공,,1
2026-05-10 19:49:48,ORDER-927253,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-481428,후결제,[환타파인(캔) (00239) (1개) (2000원)],2000,2026-05-10 19:49:49,,IP-020538,성공,,1
2026-05-10 20:03:34,ORDER-866704,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-038126,후결제,"[어묵우동(중간맛) (A0019) (1개) (10000원)], [우동(중간맛) (A0018) (1개) (9000원)]",19000,2026-05-10 20:03:34,,IP-020538,성공,,0
2026-05-10 20:08:50,ORDER-927253,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-976584,후결제,[진로이즈백 (00231) (1개) (5000원)],5000,2026-05-10 20:08:51,,IP-020538,성공,,1
2026-05-10 20:09:44,ORDER-197348,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-746000,후결제,[진로이즈백 (00231) (1개) (5000원)],5000,2026-05-10 20:09:44,,IP-020538,성공,,0
2026-05-10 21:42:38,ORDER-095623,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-089418,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [맥반석 계란(3개) (00255) (1개) (2000원)], [우동(중간맛) (A0018) (1개) (9000원)]",16000,2026-05-10 21:42:39,,IP-020538,성공,,1
2026-05-10 21:48:59,ORDER-095623,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-905103,후결제,[깡토마토 (A0034) (1개) (6500원)],6500,2026-05-10 21:48:59,,IP-020538,성공,,0
2026-05-10 22:48:42,ORDER-002035,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-327585,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [어묵탕(중간맛) (A0021) (1개) (22000원)]",40000,2026-05-10 22:48:42,,IP-020538,성공,,0
2026-05-10 23:28:11,ORDER-954776,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-988985,후결제,"[펩시 캔 355ml (00234) (2개) (2000원)], [탕수육 (A0030) (1개) (17000원)], [우동(순한맛) (A0013) (1개) (9000원)]",30000,2026-05-10 23:28:11,,IP-020538,성공,,0
2026-05-11 00:31:05,ORDER-907305,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-492542,후결제,"[탕수육 (A0030) (1개) (17000원)], [우동(매운맛) (A0023) (1개) (9000원)]",26000,2026-05-11 00:31:05,,IP-020538,성공,,0
2026-05-11 01:00:37,ORDER-619897,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-635244,후결제,"[참이슬후레쉬 (00228) (2개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(중간맛) (A0018) (1개) (9000원)]",36000,2026-05-11 01:00:37,,IP-020538,성공,,0
2026-05-11 01:09:40,ORDER-590401,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-967004,후결제,"[새로 (00256) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [어묵우동(순한맛) (A0014) (1개) (10000원)]",34000,2026-05-11 01:09:41,,IP-020538,성공,,1
2026-05-11 01:10:02,ORDER-590401,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-426132,후결제,[환타파인(캔) (00239) (1개) (2000원)],2000,2026-05-11 01:10:02,,IP-020538,성공,,0
2026-05-11 01:27:50,ORDER-831430,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-473869,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",14000,2026-05-11 01:27:50,,IP-020538,성공,,0
2026-05-11 01:34:42,ORDER-590401,STORE-459717,코덱스커뮤니티(최고점),TABLET-331532,KEY-626048,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-11 01:34:42,,IP-020538,성공,,0
2026-05-11 01:44:01,ORDER-831430,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-963559,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-11 01:44:01,,IP-020538,성공,,0
2026-05-11 01:53:16,ORDER-286014,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-599982,후결제,"[처음처럼 (00230) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)], [우동(순한맛) (A0013) (1개) (9000원)]",23000,2026-05-11 01:53:16,,IP-020538,성공,,0
2026-05-11 02:06:27,ORDER-831430,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-259747,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-11 02:06:27,,IP-020538,성공,,0
2026-05-11 02:44:46,ORDER-831430,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-501252,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-05-11 02:44:47,,IP-020538,성공,,1
2026-05-11 03:00:27,ORDER-200787,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-612189,후결제,"[맥반석 계란(3개) (00255) (1개) (2000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",12000,2026-05-11 03:00:27,,IP-020538,성공,,0
2026-05-11 03:14:39,ORDER-986941,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-605803,후결제,"[새로살구 (00343) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동(순한맛) (A0013) (1개) (9000원)], [우동(중간맛) (A0018) (1개) (9000원)]",31500,2026-05-11 03:14:40,,IP-020538,성공,,1
2026-05-11 04:16:20,ORDER-947154,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-148232,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)], [우동(순한맛) (A0013) (1개) (9000원)]",23000,2026-05-11 04:16:20,,IP-020538,성공,,0
2026-05-11 04:31:02,ORDER-014718,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-861093,후결제,"[새로 (00256) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [고기만두 (A0035) (1개) (8000원)]",21000,2026-05-11 04:31:02,,IP-020538,성공,,0
2026-05-11 04:45:57,ORDER-014718,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-846615,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-11 04:45:57,,IP-020538,성공,,0
2026-05-11 05:18:24,ORDER-014718,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-200943,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-11 05:18:25,,IP-020538,성공,,1
2026-05-11 18:24:06,ORDER-422524,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-525954,후결제,"[새로 (00256) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",34000,2026-05-11 18:24:07,,IP-020538,성공,,1
2026-05-11 18:35:09,ORDER-872591,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-141214,후결제,"[깡탕세트 (A0031) (1개) (19000원)], [참이슬후레쉬 (00228) (2개) (5000원)], [맥반석 계란(3개) (00255) (1개) (2000원)], [고기만두 (A0035) (1개) (8000원)], [어묵우동(매운맛) (A0024) (4개) (10000원)]",79000,2026-05-11 18:35:09,,IP-020538,성공,,0
2026-05-11 18:37:50,ORDER-758235,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-767366,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(순한맛) (A0013) (1개) (9000원)], [우동(중간맛) (A0018) (2개) (9000원)]",49000,2026-05-11 18:37:50,,IP-020538,성공,,0
2026-05-11 18:44:47,ORDER-422524,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-050533,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-11 18:44:47,,IP-020538,성공,,0
2026-05-11 18:56:09,ORDER-872591,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-542700,후결제,[참이슬후레쉬 (00228) (2개) (5000원)],10000,2026-05-11 18:56:09,,IP-020538,성공,,0
2026-05-11 19:20:05,ORDER-422524,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-891898,후결제,[새로 (00256) (1개) (5000원)],5000,2026-05-11 19:20:05,,IP-020538,성공,,0
2026-05-11 19:22:39,ORDER-055864,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-426254,후결제,"[켈리 (00238) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [깡토마토 (A0034) (1개) (6500원)], [우동(중간맛) (A0018) (1개) (9000원)]",25500,2026-05-11 19:22:39,,IP-020538,성공,,0
2026-05-11 19:59:37,ORDER-347328,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-695374,후결제,"[어묵우동곱빼기(매운맛) (A0051) (1개) (11000원)], [처음처럼 (00230) (1개) (5000원)]",16000,2026-05-11 19:59:37,,IP-020538,성공,,0
2026-05-11 20:03:59,ORDER-055864,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-657149,후결제,[우동(매운맛) (A0023) (1개) (9000원)],9000,2026-05-11 20:03:59,,IP-020538,성공,,0
2026-05-11 20:11:15,ORDER-364440,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-747345,후결제,"[어묵우동(매운맛) (A0024) (1개) (10000원)], [어묵우동(순한맛) (A0014) (1개) (10000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",25000,2026-05-11 20:11:15,,IP-020538,성공,,0
2026-05-11 20:17:02,ORDER-133923,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-672789,후결제,"[고기만두 (A0035) (1개) (8000원)], [우동(중간맛) (A0018) (2개) (9000원)]",26000,2026-05-11 20:17:02,,IP-020538,성공,,0
2026-05-11 20:39:00,ORDER-347328,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-500802,후결제,[깡풍강정 (A0062) (1개) (16000원)],16000,2026-05-11 20:39:00,,IP-020538,성공,,0
2026-05-11 20:55:21,ORDER-516216,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-217161,후결제,[어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)],11000,2026-05-11 20:55:22,,IP-020538,성공,,1
